Species,Year,Flat,Fleet,Stock,GearGrp,GearCode,Qty_t
BFT,2010,U.S.A.,USA-Rec,ATW,RR,RRFS,111.411
BFT,2010,U.S.A.,USA-Com,ATW,LL,LL,13.766673
BFT,2010,U.S.A.,USA-Com,ATW,LL,LL,35.477
BFT,2010,U.S.A.,USA-Com,ATW,LL,LL,110.127
BFT,2010,U.S.A.,USA-Com,ATW,LL,LL,4.013
BFT,2009,Albania,ALB,MED,PS,PS,50
BFT,2010,EU.Malta,EU.MLT,MED,LL,LL-surf,135.5889
BFT,2012,Egypt,EGY,MED,PS,PS,63.7
BFT,2011,EU.España,EU.ESP,ATE,BB,BB,39.875
BFT,2011,EU.España,EU.ESP,ATE,HL,HAND,18.9374
BFT,2011,EU.España,EU.ESP,ATE,TP,TRAP,901.908
BFT,2011,EU.España,EU.ESP-ES-MEDI,MED,LL,LLALB,31.0812
BFT,2011,EU.España,EU.ESP-ES-MEDI,MED,LL,LLJAP,22.3147
BFT,2011,EU.España,EU.ESP-ES-CANARY,ATE,BB,BB,52.67098
BFT,2011,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,469.8625
BFT,2011,EU.España,EU.ESP-ES-MEDI_PS,MED,PS,PS,877.049
BFT,2011,EU.España,EU.ESP-ES-MEDI_SPOR,MED,SP,SPOR,7.4947
BFT,2011,EU.España,EU.ESP-ES-SWO,MED,LL,LLHB,4.4093
BFT,1995,Chinese Taipei,TAI,ATE,LL,LL,3.67
BFT,1995,Chinese Taipei,TAI,ATW,LL,LL,4.33
BFT,2012,UK.Bermuda,UK.BMU,ATW,RR,RR,0.41
BFT,2012,Canada,CAN,ATW,LL,LL-surf,37.551
BFT,2012,Canada,CAN,ATW,RR,RR,345.488
BFT,2012,Canada,CAN,ATW,TL,TL,16.321
BFT,2012,Canada,CAN,ATW,TP,TRAP,16.575
BFT,2012,Canada,CAN,ATW,HP,HARPE,23.015
BFT,2012,Canada,CAN,ATW,LL,LL-surf,10.698
BFT,2012,Canada,CAN,ATW,RR,RR,1.296
BFT,2012,Canada,CAN,ATW,TL,TL,17.887
BFT,2012,Canada,CAN,ATW,HP,HARPE,7.685
BFT,2012,Canada,CAN,ATW,LL,LL-surf,8.841
BFT,2012,China PR,CHN,ATE,LL,LL,36.036
BFT,2012,EU.Croatia,EU.HRV,MED,PS,PS,4.561
BFT,2012,EU.Croatia,EU.HRV,MED,HL,HAND,5.125
BFT,2012,EU.Croatia,EU.HRV,MED,LL,LL,0.84
BFT,2012,EU.Croatia,EU.HRV,MED,HL,SPHL,1.043
BFT,2012,EU.Croatia,EU.HRV,MED,PS,PS,362.218
BFT,2012,EU.Cyprus,EU.CYP,MED,LL,LLBFT,16.743
BFT,2012,EU.Cyprus,EU.CYP,MED,LL,LLSWO,0.422
BFT,2012,EU.Cyprus,EU.CYP,MED,LL,LLALB,0.4
BFT,2012,EU.Ireland,EU.IRL,ATE,TW,TRAWPP,10.423
BFT,2012,EU.Italy,EU.ITA,MED,SP,SPOR,7.565
BFT,2012,EU.Italy,EU.ITA,MED,UN,UNCL,24.6118
BFT,2012,EU.Italy,EU.ITA-IT-SIC.ST,MED,PS,PSFB,1373.8292
BFT,2012,EU.Italy,EU.ITA-IT-SIC.ST,MED,LL,LLBFT,240.6057
BFT,2012,EU.Italy,EU.ITA-IT-ADRIAT,MED,LL,LLBFT,9.8591
BFT,2012,EU.Italy,EU.ITA-IT-SARDHA,MED,TP,TRAP,125.2239
BFT,2012,EU.Italy,EU.ITA-IT-TYRREN,MED,LL,LLBFT,5.8865
BFT,2012,EU.Malta,EU.MLT,MED,LL,LLBFT,126.71063
BFT,2012,EU.Malta,EU.MLT,MED,LL,LLSWO,9.842752
BFT,2012,EU.Portugal,EU.PRT-PT-MAINLND,ATE,LL,LLHB,7.526
BFT,2012,EU.Portugal,EU.PRT-PT-MAINLND,ATE,PS,PS,0.14
BFT,2012,EU.Portugal,EU.PRT-PT-MAINLND,ATE,TP,TRAP,215.38
BFT,2012,Mexico,MEX,ATW,LL,LL,50.617
BFT,2012,Mexico,MEX,ATW,LL,LL,1.1
BFT,2012,Iceland,ISL,ATE,LL,LL,2.663
BFT,2012,Iceland,ISL,ATE,UN,UNCL,2.406
BFT,2011,Japan,JPN,ATE,LL,LLHB,1079.124
BFT,2011,Japan,JPN,ATE,LL,LLHB,9.7
BFT,2011,Japan,JPN,ATW,LL,LLHB,512.998
BFT,2011,Japan,JPN,ATW,LL,LLHB,4.901
BFT,2011,Japan,JPN,ATW,LL,LLHB,59.68
BFT,2011,U.S.A.,USA-Com,ATW,HL,HAND,0.866
BFT,2011,U.S.A.,USA-Com,ATW,HP,HARP,70.101
BFT,2011,U.S.A.,USA-Com,ATW,LL,LL,24.04
BFT,2011,U.S.A.,USA-Com,ATW,RR,RR,408.374
BFT,2011,U.S.A.,USA-Com,ATW,TW,TRAW,0.4
BFT,2011,U.S.A.,USA-Com,ATW,LL,LL,6.262
BFT,2011,U.S.A.,USA-Com,ATW,LL,LL,21.35
BFT,2011,U.S.A.,USA-Com,ATW,RR,RR,10.187
BFT,2011,U.S.A.,USA-Com,ATW,LL,LL,3.698
BFT,2011,U.S.A.,USA-Com,ATW,LL,LL,19.218
BFT,2011,U.S.A.,USA-Com,ATW,LL,LL,0.602
BFT,2011,U.S.A.,USA-Rec,ATW,RR,RR,136.6871
BFT,2011,U.S.A.,USA-Rec,ATW,RR,RR,36.577472
BFT,2011,U.S.A.,USA-Rec,ATW,RR,RR,0.108
BFT,2011,U.S.A.,USA-Com,ATW,LL,LL,0.4816
BFT,2011,U.S.A.,USA-Com,ATW,LL,LL,5.0583
BFT,2011,U.S.A.,USA-Com,ATW,LL,LL,135.86
BFT,2011,U.S.A.,USA-Com,ATW,LL,LL,9.4859
BFT,2011,U.S.A.,USA-Com,ATW,LL,LL,15.3473
BFT,2012,Tunisie,TUN-TUN-SFAX,MED,PS,PS,0.9
BFT,2012,Tunisie,TUN-TUN-SFAX,MED,PS,PS,1016.5
BFT,2012,Maroc,MAR,MED,HL,HAND,120
BFT,2012,Maroc,MAR,MED,PS,PS,103
BFT,2012,Maroc,MAR,ATE,TP,TRAP,990
BFT,2012,EU.France,EU.FRA-MED,MED,TW,TRAWP,1.1929
BFT,2012,EU.France,EU.FRA-MED,MED,LL,LL,111.85119
BFT,2012,EU.France,EU.FRA-MED,MED,PS,PS,677.775
BFT,2012,EU.France,EU.FRA-FR,ATE,TW,TRAWP,35.5649
BFT,2012,EU.France,EU.FRA-FR,ATE,LL,LL,27.2152
BFT,2012,EU.France,EU.FRA-FR,ATE,BB,BB,84.856
BFT,2012,Canada,CAN,ATW,LL,LL-surf,7.759
BFT,2009,EU.France,EU.FRA-MED,MED,BB,BB,38.14
BFT,2009,EU.France,EU.FRA-MED,MED,LL,LL,131.29
BFT,2012,Turkey,TUR,MED,PS,PS,12.0396
BFT,2012,Turkey,TUR,MED,PS,PS,0.242
BFT,2012,Turkey,TUR,MED,PS,PS,523.511
BFT,2012,Brazil,BRA-BRA-RECIFE,ATW,LL,LL,0.5
BFT,2012,Algerie,DZA,MED,PS,PS,69
BFT,1987,EU.España,EU.ESP-ES-MEDI_SWO,MED,LL,LLHB,115.862
BFT,2013,Albania,ALB,MED,BB,BB,8.594
BFT,2010,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,469.863
BFT,2010,EU.España,EU.ESP-ES-CANARY,ATE,BB,BB,52.671
BFT,2010,EU.España,EU.ESP,ATE,HL,HAND,18.937
BFT,2010,EU.España,EU.ESP,ATE,BB,BB,39.875
BFT,2010,EU.España,EU.ESP,ATE,TP,TRAP,901.908
BFT,2010,EU.España,EU.ESP-ES-MEDI_PS,MED,PS,PS,877.049
BFT,2010,EU.España,EU.ESP-ES-MEDI,MED,LL,LLJAP,22.315
BFT,2010,EU.España,EU.ESP-ES-MEDI,MED,LL,LLALB,31.081
BFT,2010,EU.España,EU.ESP-ES-MEDI_SPOR,MED,SP,SPOR,7.495
BFT,2010,EU.España,EU.ESP-ES-MEDI_SWO,MED,LL,LLHB,4.409
BFT,2012,EU.España,EU.ESP,ATE,HL,HAND,25.3363
BFT,2012,EU.España,EU.ESP,ATE,BB,BB,25.2329
BFT,2012,EU.España,EU.ESP,ATE,TP,TRAP,1105.98
BFT,2012,EU.España,EU.ESP-ES-MEDI,MED,HL,HAND,0.143
BFT,2012,EU.España,EU.ESP-ES-MEDI_PS,MED,PS,PS,1033.7457
BFT,2012,EU.España,EU.ESP-ES-SWO,MED,LL,LLHB,5.7955
BFT,2012,EU.España,EU.ESP-ES-MEDI,MED,LL,LLJAP,1.5068
BFT,2012,EU.España,EU.ESP-ES-MEDI,MED,LL,LLALB,19.0243
BFT,2012,EU.España,EU.ESP-ES-MEDI_SPOR,MED,SP,SPOR,3.8409
BFT,2012,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,134.3945
BFT,2012,EU.España,EU.ESP-ES-CANARY,ATE,BB,BB,37.764
BFT,2013,EU.Ireland,EU.IRL,ATE,TW,TRAWPP,13.1
BFT,2013,Iceland,ISL,ATE,TW,TRAWP,2.438
BFT,2013,Iceland,ISL,ATE,TW,TRAWP,1.364
BFT,2012,U.S.A.,USA-Com,ATW,HL,HAND,1.313
BFT,2012,U.S.A.,USA-Com,ATW,LL,LL,12.049
BFT,2012,U.S.A.,USA-Com,ATW,RR,RR,380.658
BFT,2012,U.S.A.,USA-Com,ATW,HP,HARP,52.354
BFT,2012,U.S.A.,USA-Com,ATW,PS,PS,1.678
BFT,2012,U.S.A.,USA-Com,ATW,LL,LL,3.28
BFT,2012,U.S.A.,USA-Com,ATW,LL,LL,22.392
BFT,2012,U.S.A.,USA-Com,ATW,RR,RR,38.878
BFT,2012,U.S.A.,USA-Com,ATW,LL,LL,31.866
BFT,2012,U.S.A.,USA-Com,ATW,LL,LL,19.075
BFT,2012,U.S.A.,USA-Com,ATW,LL,LL,0.944
BFT,2012,U.S.A.,USA-Rec,ATW,RR,RR,109.57
BFT,2012,U.S.A.,USA-Rec,ATW,RR,RR,38.811
BFT,2012,U.S.A.,USA-Rec,ATW,RR,RR,0.274
BFT,2012,U.S.A.,USA-Com,ATW,LL,LL,0.188
BFT,2012,U.S.A.,USA-Com,ATW,LL,LL,0.63
BFT,2012,U.S.A.,USA-Com,ATW,LL,LL,106.382
BFT,2012,U.S.A.,USA-Com,ATW,LL,LL,69.323
BFT,2012,U.S.A.,USA-Com,ATW,LL,LL,29.339
BFT,2013,Maroc,MAR,ATE,TP,TRAP,960.47
BFT,2013,Maroc,MAR,MED,HL,HAND,130
BFT,2013,Maroc,MAR,MED,PS,PS,169.982
BFT,2013,Maroc,MAR,MED,LL,LL,9.428
BFT,2012,Libya,LBY,MED,PS,PS,6.76
BFT,2012,Libya,LBY,MED,PS,PS,756.186
BFT,2013,Libya,LBY,MED,PS,PS,4.242
BFT,2013,Libya,LBY,MED,PS,PS,928.858
BFT,2013,EU.Cyprus,EU.CYP,MED,LL,LLALB,0.391
BFT,2013,EU.Cyprus,EU.CYP,MED,LL,LLSWO,1.3548
BFT,2013,EU.Cyprus,EU.CYP,MED,LL,LLBFT,15.386
BFT,2012,Japan,JPN,ATE,LL,LLHB,2.835
BFT,2012,Japan,JPN,ATE,LL,LLHB,1089.764
BFT,2012,Japan,JPN,ATW,LL,LLHB,289.179
BFT,2013,EU.Malta,EU.MLT,MED,PS,PS,65.9322
BFT,2013,EU.Malta,EU.MLT,MED,LL,LLSWO,2.475559
BFT,2013,EU.Malta,EU.MLT,MED,LL,LLBFT,86.975196
BFT,1980,Turkey,TUR,MED,TP,TRAP,391
BFT,1981,Turkey,TUR,MED,TP,TRAP,565
BFT,1983,Turkey,TUR,MED,TP,TRAP,537
BFT,2013,EU.Croatia,EU.HRV,MED,HL,HAND,5.633
BFT,2013,EU.Croatia,EU.HRV,MED,LL,LL,1.671
BFT,2013,EU.Croatia,EU.HRV,MED,HL,SPHL,1.358
BFT,2013,EU.Croatia,EU.HRV,MED,PS,PS,5.061
BFT,2013,EU.Croatia,EU.HRV,MED,PS,PS,375.264
BFT,2013,Turkey,TUR,MED,PS,PS,6.294
BFT,2013,Turkey,TUR,MED,PS,PS,0.171
BFT,2013,Turkey,TUR,MED,PS,PS,544.89717
BFT,1950,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,1106.194
BFT,1951,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,979.005
BFT,1952,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,2323.177
BFT,1953,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,1771.135
BFT,1954,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,2049.26
BFT,1955,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,3528.058
BFT,1956,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,1956
BFT,1957,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,2467
BFT,1958,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,2938
BFT,1959,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,1769
BFT,1960,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,550
BFT,1961,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,514.378
BFT,1962,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,305.075
BFT,1963,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,520
BFT,1964,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,482
BFT,1965,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,581.958
BFT,1966,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,1069
BFT,1967,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,543
BFT,1968,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,584
BFT,1969,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,901
BFT,1970,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,1308
BFT,1971,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,1450
BFT,1972,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,1209
BFT,1973,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,1471.074
BFT,1974,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,1009.296
BFT,1975,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,945.448
BFT,1976,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,587
BFT,1977,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,1034.8
BFT,1978,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,1265.812
BFT,1979,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,1000.27
BFT,1980,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,818.411
BFT,1981,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,428.351
BFT,1982,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,607.634
BFT,1983,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,1114.374
BFT,1984,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,1677.811
BFT,1985,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,1487.532
BFT,1986,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,1035.781
BFT,1987,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,1202
BFT,1988,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,1335.882
BFT,1989,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,1399
BFT,1990,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,1192.932
BFT,1991,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,938
BFT,1992,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,739.562
BFT,1993,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,3219.383
BFT,1994,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,1034
BFT,1995,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,2397
BFT,1996,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,4098.734
BFT,1997,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,5139
BFT,1998,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,2005
BFT,1999,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,1112
BFT,2000,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,BB,941
BFT,1960,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,271
BFT,1961,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,176.076
BFT,1962,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,432
BFT,1963,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,318
BFT,1964,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,378
BFT,1965,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,583.664
BFT,1966,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,642.228
BFT,1967,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,368.47
BFT,1968,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,340.124
BFT,1969,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,325.4
BFT,1970,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,326.907
BFT,1971,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,125.082
BFT,1972,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,152.982
BFT,1973,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,399.034
BFT,1974,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,116.993
BFT,1975,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,275
BFT,1976,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,158
BFT,1977,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,163.815
BFT,1978,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,533.21
BFT,1979,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,173.051
BFT,1980,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,207.521
BFT,1981,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,356.96
BFT,1982,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,156.148
BFT,1983,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,1244.544
BFT,1984,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,687.374
BFT,1985,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,360.221
BFT,1986,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,839.391
BFT,1987,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,311
BFT,1988,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,745.721
BFT,1989,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,714
BFT,1990,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,299.679
BFT,1991,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,203
BFT,1992,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,277.128
BFT,1993,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,320.663
BFT,1994,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,259.909
BFT,1995,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,374.718
BFT,1996,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,624.147
BFT,1997,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,920.556
BFT,1998,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,507.213
BFT,1999,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,81.672
BFT,2000,EU.España,EU.ESP-ES-CANT_ALB,ATE,BB,BB,278
BFT,2013,Algerie,DZA,MED,PS,PS,0.87
BFT,2013,Algerie,DZA,MED,PS,PS,242.96
BFT,2013,Canada,CAN,ATW,LL,LL-surf,50.092
BFT,2013,Canada,CAN,ATW,RR,RR,315.138
BFT,2013,Canada,CAN,ATW,TL,TL,29.742
BFT,2013,Canada,CAN,ATW,TP,TRAP,11.372
BFT,2013,Canada,CAN,ATW,HP,HARPE,20.83
BFT,2013,Canada,CAN,ATW,LL,LL-surf,17.332
BFT,2013,Canada,CAN,ATW,RR,RR,10.084
BFT,2013,Canada,CAN,ATW,TL,TL,22.032
BFT,2013,Canada,CAN,ATW,HP,HARPE,3.737
BFT,2013,China PR,CHN,ATE,LL,LL,38.136
BFT,2013,UK.Bermuda,UK.BMU,ATW,RR,RR,0.747
BFT,2013,Norway,NOR,ATE,TW,TRAWP,0.18
BFT,2013,Norway,NOR,ATE,PS,PS,0.13
BFT,2013,Mexico,MEX,ATW,LL,LL,22.583
BFT,2013,FR.St Pierre et Miquelon,FR.SPM,ATW,LL,LL,0.318
BFT,2013,EU.Italy,EU.ITA,MED,LL,LLBFT,86.120006
BFT,2013,EU.Italy,EU.ITA,MED,LL,LLBFT,66.802075
BFT,2013,EU.Italy,EU.ITA,MED,LL,LLBFT,10.714192
BFT,2013,EU.Italy,EU.ITA,MED,LL,LLBFT,16.747997
BFT,2013,EU.Italy,EU.ITA,MED,PS,PSFB,1474.499
BFT,2013,EU.Italy,EU.ITA,MED,TP,TRAP-S,222.0025
BFT,2013,EU.Italy,EU.ITA,MED,UN,UNCL,51.13738
BFT,2013,EU.Italy,EU.ITA,MED,SP,SPOR,9.709
BFT,1954,EU.Malta,EU.MLT,MED,TR,TROL,1.968
BFT,1955,EU.Malta,EU.MLT,MED,TR,TROL,6.1816
BFT,1956,EU.Malta,EU.MLT,MED,TR,TROL,45.3976
BFT,1957,EU.Malta,EU.MLT,MED,TR,TROL,5.7824
BFT,1958,EU.Malta,EU.MLT,MED,TR,TROL,38.9944
BFT,1959,EU.Malta,EU.MLT,MED,TR,TROL,2.9376
BFT,1960,EU.Malta,EU.MLT,MED,TR,TROL,0.8
BFT,1961,EU.Malta,EU.MLT,MED,TR,TROL,0.25
BFT,1962,EU.Malta,EU.MLT,MED,TR,TROL,9.05
BFT,1963,EU.Malta,EU.MLT,MED,TR,TROL,46.1
BFT,1964,EU.Malta,EU.MLT,MED,TR,TROL,4.95
BFT,1965,EU.Malta,EU.MLT,MED,TR,TROL,17.3
BFT,1970,EU.Malta,EU.MLT,MED,TR,TROL,20.05
BFT,1971,EU.Malta,EU.MLT,MED,TR,TROL,1.9
BFT,1972,EU.Malta,EU.MLT,MED,TR,TROL,4.2
BFT,1973,EU.Malta,EU.MLT,MED,TR,TROL,56.4
BFT,1974,EU.Malta,EU.MLT,MED,TR,TROL,14.16
BFT,1975,EU.Malta,EU.MLT,MED,TR,TROL,39.28
BFT,1976,EU.Malta,EU.MLT,MED,TR,TROL,8.632
BFT,1977,EU.Malta,EU.MLT,MED,TR,TROL,30.441
BFT,1978,EU.Malta,EU.MLT,MED,TR,TROL,1.628
BFT,1979,EU.Malta,EU.MLT,MED,TR,TROL,11.193
BFT,1980,EU.Malta,EU.MLT,MED,TR,TROL,3.983
BFT,1981,EU.Malta,EU.MLT,MED,TR,TROL,9.572
BFT,1982,EU.Malta,EU.MLT,MED,TR,TROL,20.902
BFT,1983,EU.Malta,EU.MLT,MED,TR,TROL,10.047
BFT,1984,EU.Malta,EU.MLT,MED,TR,TROL,13.586
BFT,1985,EU.Malta,EU.MLT,MED,TR,TROL,54.25
BFT,1986,EU.Malta,EU.MLT,MED,TR,TROL,12.241
BFT,1987,EU.Malta,EU.MLT,MED,TR,TROL,11.133
BFT,1988,EU.Malta,EU.MLT,MED,TR,TROL,5.889
BFT,1989,EU.Malta,EU.MLT,MED,TR,TROL,8.933
BFT,1990,EU.Malta,EU.MLT,MED,TR,TROL,4.011
BFT,1991,EU.Malta,EU.MLT,MED,TR,TROL,7.75
BFT,1992,EU.Malta,EU.MLT,MED,TR,TROL,0.293
BFT,1993,EU.Malta,EU.MLT,MED,TR,TROL,8.014
BFT,1994,EU.Malta,EU.MLT,MED,TR,TROL,8.032
BFT,1995,EU.Malta,EU.MLT,MED,TR,TROL,2.421
BFT,1996,EU.Malta,EU.MLT,MED,TR,TROL,2.992
BFT,1997,EU.Malta,EU.MLT,MED,TR,TROL,3.103
BFT,1998,EU.Malta,EU.MLT,MED,TR,TROL,1.645
BFT,1999,EU.Malta,EU.MLT,MED,TR,TROL,1.912
BFT,2000,EU.Malta,EU.MLT,MED,TR,TROL,2.168
BFT,2001,EU.Malta,EU.MLT,MED,TR,TROL,4.997
BFT,2002,EU.Malta,EU.MLT,MED,TR,TROL,4.459
BFT,2003,EU.Malta,EU.MLT,MED,TR,TROL,2.971
BFT,2004,EU.Malta,EU.MLT,MED,TR,TROL,0.268
BFT,2005,EU.Malta,EU.MLT,MED,TR,TROL,4.084
BFT,2006,EU.Malta,EU.MLT,MED,TR,TROL,6.34
BFT,2013,EU.España,EU.ESP,ATE,BB,BB,24.099
BFT,2013,EU.España,EU.ESP,ATE,HL,HAND,20.693
BFT,2013,EU.España,EU.ESP,ATE,TP,TRAP,1369.975
BFT,2013,EU.España,EU.ESP-ES-MEDI,MED,HL,HAND,0.866
BFT,2013,EU.España,EU.ESP-ES-MEDI,MED,LL,LLALB,17.263
BFT,2013,EU.España,EU.ESP-ES-CANARY,ATE,BB,BB,138.621
BFT,2013,EU.España,EU.ESP-ES-MEDI,MED,PS,PS,917.427
BFT,2013,EU.España,EU.ESP-ES-SWO,MED,LL,LLHB,6.718
BFT,2013,EU.España,EU.ESP-ES-MEDI,MED,SP,SPOR,6.191
BFT,2013,EU.France,EU.FRA-MED,MED,LL,LL,231.618
BFT,2013,EU.France,EU.FRA-MED,MED,TW,TRAWP,2.371
BFT,2013,EU.France,EU.FRA-MED,MED,TR,TROL,17.389
BFT,2013,EU.France,EU.FRA-FR,ATE,LL,LL,25.701
BFT,2013,EU.France,EU.FRA-FR,ATE,BB,BB,73.701
BFT,2013,EU.France,EU.FRA-FR,ATE,TW,TRAWP,120.447
BFT,2013,EU.France,EU.FRA-FR,ATE,TR,TROL,3.116
BFT,2013,EU.France,EU.FRA-MED,MED,PS,PS,1939.878
BFT,2011,EU.Greece,EU.GRC,MED,PS,PSFB,98.194
BFT,2011,EU.Greece,EU.GRC,MED,PS,PS,2.8
BFT,2011,EU.Greece,EU.GRC,MED,HL,HAND,52.23885
BFT,2011,EU.Greece,EU.GRC,MED,LL,LL-deri,19.05858
BFT,2012,EU.Greece,EU.GRC,MED,PS,PSFB,94.763
BFT,2012,EU.Greece,EU.GRC,MED,PS,PS,6.704
BFT,2012,EU.Greece,EU.GRC,MED,HL,HAND,39.457
BFT,2012,EU.Greece,EU.GRC,MED,LL,LL-deri,35.444
BFT,2013,EU.Portugal,EU.PRT-PT-MAINLND,ATE,LL,LL-surf,0.342
BFT,2013,EU.Portugal,EU.PRT-PT-MAINLND,ATE,PS,PS,1.463
BFT,2013,EU.Portugal,EU.PRT-PT-MAINLND,ATE,TP,TRAP,233.192
BFT,2013,Tunisie,TUN-TUN-SFAX,MED,PS,PS,890.44
BFT,2013,Tunisie,TUN-TUN-MAHDIA,MED,PS,PS,69.74
BFT,2013,Tunisie,TUN-TUN-MONAST,MED,PS,PS,96.42
BFT,1988,EU.Italy,EU.ITA-IT-SIC.ST,MED,HL,HAND,5.523
