"Year","Subyear","Area","Fleet","Length_category","N"
1989,3,2,14,300,5
1990,3,2,14,300,5
1995,3,2,14,300,2
1999,3,2,14,300,2
2001,3,2,14,300,3
2002,3,2,14,300,7
2000,4,2,14,300,4
2005,4,2,14,300,1
2007,4,2,14,300,1
1975,3,3,14,300,1
1976,3,3,14,300,1
1979,3,3,14,300,1
1982,3,3,14,300,7
1983,3,3,14,300,2
1984,3,3,14,300,5
1994,3,3,14,300,1
1995,3,3,14,300,2
1996,3,3,14,300,6
1997,3,3,14,300,3
1998,3,3,14,300,4
1999,3,3,14,300,47
2000,3,3,14,300,68
2001,3,3,14,300,24
2002,3,3,14,300,20
2003,3,3,14,300,24
2004,3,3,14,300,10
2005,3,3,14,300,5
2006,3,3,14,300,1
2007,3,3,14,300,6
2009,3,3,14,300,1
2014,3,3,14,300,2
2015,3,3,14,300,1
2016,3,3,14,300,1
1980,4,3,14,300,1
1981,4,3,14,300,1
1983,4,3,14,300,6
1984,4,3,14,300,1
1993,4,3,14,300,1
1995,4,3,14,300,1
1999,4,3,14,300,1
2000,4,3,14,300,26
2001,4,3,14,300,9
2006,4,3,14,300,4
2007,4,3,14,300,11
2015,4,3,14,300,4
1987,1,2,16,300,1
2017,1,2,16,300,1
1987,2,2,16,300,1
1997,2,2,16,300,1
1998,2,2,16,300,2
1999,2,2,16,300,1
2003,2,2,16,300,2
2005,2,2,16,300,1
2010,2,2,16,300,1
2015,2,2,16,300,1
1983,3,2,16,300,19
1984,3,2,16,300,5
1985,3,2,16,300,5
1986,3,2,16,300,3
1987,3,2,16,300,3
1988,3,2,16,300,3
1989,3,2,16,300,3
1990,3,2,16,300,3
1992,3,2,16,300,1
1993,3,2,16,300,3
1994,3,2,16,300,1
1995,3,2,16,300,13
1996,3,2,16,300,15
1997,3,2,16,300,4
1998,3,2,16,300,4
1999,3,2,16,300,7
2000,3,2,16,300,5
2001,3,2,16,300,6
2003,3,2,16,300,16
2004,3,2,16,300,2
2005,3,2,16,300,3
2006,3,2,16,300,1
2007,3,2,16,300,1
2008,3,2,16,300,5
2009,3,2,16,300,12
2016,3,2,16,300,2
2017,3,2,16,300,1
1986,4,2,16,300,3
1990,4,2,16,300,1
