"Year","Subyear","Area","Fleet","Length_category","N"
2010,4,2,2,260,11
2011,4,2,2,260,3
2012,4,2,2,260,2
2013,4,2,2,260,5.7
2014,4,2,2,260,4
2015,4,2,2,260,3
2016,4,2,2,260,3
2017,4,2,2,260,8
1972,1,4,2,260,1
1976,1,4,2,260,26
1981,1,4,2,260,1
1985,1,4,2,260,2
1988,1,4,2,260,1
1996,1,4,2,260,3
1998,1,4,2,260,4
2007,1,4,2,260,1
1975,2,4,2,260,71
1976,2,4,2,260,51
1977,2,4,2,260,18
1980,2,4,2,260,7
1981,2,4,2,260,15
1983,2,4,2,260,23
1985,2,4,2,260,4
1986,2,4,2,260,5
1987,2,4,2,260,9
1988,2,4,2,260,12
1989,2,4,2,260,13
1990,2,4,2,260,7
1991,2,4,2,260,3
1992,2,4,2,260,11
1993,2,4,2,260,2
1994,2,4,2,260,8
1995,2,4,2,260,14
1997,2,4,2,260,1
1998,2,4,2,260,13
2009,2,4,2,260,2
1975,3,4,2,260,2
1977,3,4,2,260,17
1993,3,4,2,260,1
1971,4,4,2,260,1
1977,4,4,2,260,63
1993,1,5,2,260,3
1971,3,5,2,260,1
1996,3,5,2,260,2
1997,3,5,2,260,1
2002,3,5,2,260,1
2003,3,5,2,260,2
2008,3,5,2,260,2
2009,3,5,2,260,1
2013,3,5,2,260,1
1986,4,5,2,260,1
1989,4,5,2,260,1
1990,4,5,2,260,4
1991,4,5,2,260,24
1992,4,5,2,260,12
1993,4,5,2,260,1
1994,4,5,2,260,2
1996,4,5,2,260,7
1997,4,5,2,260,3
2008,4,5,2,260,5
2009,4,5,2,260,2
2011,4,5,2,260,1
2014,4,5,2,260,1
2016,4,5,2,260,2
2017,4,5,2,260,5
1989,2,6,2,260,1
1975,3,6,2,260,1
2008,3,6,2,260,1
2004,4,6,2,260,3
1975,2,7,2,260,8
1976,2,7,2,260,10
1980,2,7,2,260,1
1983,2,7,2,260,3
1984,2,7,2,260,3
1985,2,7,2,260,20
1986,2,7,2,260,2
1987,2,7,2,260,8
1988,2,7,2,260,3
1989,2,7,2,260,8
1990,2,7,2,260,5
1992,2,7,2,260,8
1993,2,7,2,260,7
1994,2,7,2,260,9
1995,2,7,2,260,3
1996,2,7,2,260,1
2007,2,7,2,260,2
1975,3,7,2,260,5
1977,3,7,2,260,15
1982,3,7,2,260,8
1983,3,7,2,260,1
1984,3,7,2,260,22
1985,3,7,2,260,11
1993,3,7,2,260,8
2013,3,6,4,260,1
1996,1,7,5,260,6
1999,1,7,5,260,4
2001,1,7,5,260,2
2005,1,7,5,260,8
2006,1,7,5,260,7
2007,1,7,5,260,5
2008,1,7,5,260,2
1991,3,7,5,260,3
1997,3,7,5,260,272
2003,3,7,5,260,1
2004,3,7,5,260,14
2005,3,7,5,260,118
2006,3,7,5,260,52
2007,3,7,5,260,10
2008,3,7,5,260,4
1995,4,7,5,260,1
1998,4,7,5,260,34
2005,4,7,5,260,5
2006,4,7,5,260,22
2007,4,7,5,260,26
2008,4,7,5,260,8
1993,2,7,6,260,179
2001,2,7,6,260,1
2004,2,7,6,260,2
2006,2,7,6,260,4
2008,2,7,6,260,1
2009,1,7,7,260,16
2010,1,7,7,260,2
2011,1,7,7,260,5
2013,1,7,7,260,7
2009,2,7,7,260,20
2011,2,7,7,260,56
2012,2,7,7,260,49
2014,2,7,7,260,9
2015,2,7,7,260,6
2016,2,7,7,260,1
2009,3,7,7,260,22
2010,3,7,7,260,1
2011,3,7,7,260,3
2016,3,7,7,260,1
2009,4,7,7,260,10
2010,4,7,7,260,2
1954,3,5,8,260,5
1955,3,5,8,260,5
1956,3,5,8,260,120
1957,3,5,8,260,14
1958,3,5,8,260,156
1959,3,5,8,260,82
1960,3,5,8,260,128
1961,3,5,8,260,429
1962,3,5,8,260,835
1963,3,5,8,260,57
1964,3,5,8,260,413
1965,3,5,8,260,690
1966,3,5,8,260,390
1967,3,5,8,260,786
1968,3,5,8,260,250
1969,3,5,8,260,273
1970,3,5,8,260,91
1971,3,5,8,260,150
1972,3,5,8,260,40
1973,3,5,8,260,18
1974,3,5,8,260,198
1975,3,5,8,260,169
1976,3,5,8,260,229
1977,3,5,8,260,99
1978,3,5,8,260,51
1979,3,5,8,260,50
1980,3,5,8,260,100
1981,3,5,8,260,30
1984,3,5,8,260,130
1958,4,5,8,260,2
1960,4,5,8,260,14
1961,4,5,8,260,50
1962,4,5,8,260,8
1966,4,5,8,260,16
1967,4,5,8,260,35
1980,4,5,8,260,1
1958,3,6,8,260,1
2004,4,7,9,260,5
2005,4,7,9,260,19
1979,3,2,10,260,18
1983,3,2,10,260,7
1984,3,2,10,260,6
1985,3,2,11,260,17
1986,3,2,11,260,39
1987,3,2,11,260,43
1988,3,2,11,260,77
1989,3,2,11,260,45
1990,3,2,11,260,36
1991,3,2,11,260,1
1992,3,2,11,260,16
1993,3,2,11,260,4
1994,3,2,11,260,6
1995,3,2,11,260,3
1996,3,2,11,260,16
1997,3,2,11,260,28
1998,3,2,11,260,8
1999,3,2,11,260,5
2000,3,2,11,260,11
2001,3,2,11,260,13
2002,3,2,11,260,19
2003,3,2,11,260,18
2005,3,2,11,260,20
2007,3,2,11,260,2
1985,4,2,11,260,1
1989,4,2,11,260,4
1990,4,2,11,260,9
1994,4,2,11,260,2
1995,4,2,11,260,1
1996,4,2,11,260,2
1998,4,2,11,260,1
2002,4,2,11,260,1
2003,4,2,11,260,10
2007,4,2,11,260,4
1963,2,4,12,260,0.8
1964,2,4,12,260,0.3
1983,2,4,12,260,2
1984,2,4,12,260,3
1985,2,4,12,260,16
1992,2,4,12,260,44
1993,2,4,12,260,155
1995,2,4,12,260,78
1996,2,4,12,260,259
1997,2,4,12,260,162
2000,2,4,12,260,30
2003,2,4,12,260,1
2005,2,4,12,260,11
2006,2,4,12,260,1
2007,2,4,12,260,4
2008,2,4,12,260,9
2000,3,4,12,260,6
2001,3,4,12,260,1
2002,3,4,12,260,3
2003,3,4,12,260,2
2008,3,4,12,260,1
2009,2,4,13,260,32
2010,2,4,13,260,21
2011,2,4,13,260,43
2012,2,4,13,260,19
2013,2,4,13,260,24
2014,2,4,13,260,5
2015,2,4,13,260,39
2016,2,4,13,260,179
2017,2,4,13,260,8
2010,3,4,13,260,5
2012,3,4,13,260,2
2015,3,4,13,260,8
2016,3,4,13,260,30
2017,3,4,13,260,1
2016,4,4,13,260,4
1989,3,2,14,260,54
1990,3,2,14,260,32
1991,3,2,14,260,41
1992,3,2,14,260,39
1993,3,2,14,260,31
1994,3,2,14,260,9
1995,3,2,14,260,16
1996,3,2,14,260,39
1997,3,2,14,260,55
1998,3,2,14,260,17
1999,3,2,14,260,14
2000,3,2,14,260,14
2001,3,2,14,260,30
2002,3,2,14,260,31
2003,3,2,14,260,14
2004,3,2,14,260,21
2005,3,2,14,260,28
2006,3,2,14,260,12
2007,3,2,14,260,7
2008,3,2,14,260,3
2009,3,2,14,260,11
2012,3,2,14,260,4
2013,3,2,14,260,4
2014,3,2,14,260,2
2015,3,2,14,260,8
2016,3,2,14,260,3
2017,3,2,14,260,4
1989,4,2,14,260,8
1990,4,2,14,260,7
1991,4,2,14,260,3
1992,4,2,14,260,1
1993,4,2,14,260,2
1994,4,2,14,260,1
1995,4,2,14,260,3
1996,4,2,14,260,26
1997,4,2,14,260,7
1998,4,2,14,260,16
1999,4,2,14,260,3
2000,4,2,14,260,15
2001,4,2,14,260,9
2004,4,2,14,260,12
2005,4,2,14,260,25
2006,4,2,14,260,16
2007,4,2,14,260,18
2008,4,2,14,260,41
2009,4,2,14,260,2
2010,4,2,14,260,5
2011,4,2,14,260,13
2012,4,2,14,260,19
2013,4,2,14,260,19
2014,4,2,14,260,5
2015,4,2,14,260,15
2016,4,2,14,260,7
2017,4,2,14,260,14
1992,2,3,14,260,1
1974,3,3,14,260,15
1975,3,3,14,260,32
1976,3,3,14,260,42
1977,3,3,14,260,15
1978,3,3,14,260,16
1979,3,3,14,260,9
1980,3,3,14,260,10
1982,3,3,14,260,27
1983,3,3,14,260,42
1984,3,3,14,260,6
1985,3,3,14,260,1
1992,3,3,14,260,10
1993,3,3,14,260,19
1994,3,3,14,260,19
1995,3,3,14,260,27
1996,3,3,14,260,13
1997,3,3,14,260,6
1998,3,3,14,260,15
1999,3,3,14,260,15
2000,3,3,14,260,19
2001,3,3,14,260,14
2002,3,3,14,260,64
2003,3,3,14,260,56
2004,3,3,14,260,95
2005,3,3,14,260,82
2006,3,3,14,260,85
2007,3,3,14,260,30
2008,3,3,14,260,24
2009,3,3,14,260,34
2010,3,3,14,260,29
2011,3,3,14,260,43
2012,3,3,14,260,48
2013,3,3,14,260,57
2014,3,3,14,260,50
2015,3,3,14,260,50
2016,3,3,14,260,29
2017,3,3,14,260,48
1974,4,3,14,260,5
1975,4,3,14,260,1
1976,4,3,14,260,7
1977,4,3,14,260,12
1978,4,3,14,260,1
1979,4,3,14,260,2
1980,4,3,14,260,1
1983,4,3,14,260,2
1984,4,3,14,260,2
1991,4,3,14,260,3
1992,4,3,14,260,5
1993,4,3,14,260,22
1995,4,3,14,260,29
1996,4,3,14,260,1
1997,4,3,14,260,13
1998,4,3,14,260,3
2000,4,3,14,260,7
2001,4,3,14,260,21
2005,4,3,14,260,1
2006,4,3,14,260,13
2007,4,3,14,260,4
2008,4,3,14,260,41
2009,4,3,14,260,23
2010,4,3,14,260,50
2011,4,3,14,260,13
2012,4,3,14,260,19
2013,4,3,14,260,18
2014,4,3,14,260,13
2015,4,3,14,260,34
2016,4,3,14,260,28
2017,4,3,14,260,36
2004,1,2,16,260,1
2009,1,2,16,260,4
2014,1,2,16,260,1
2015,1,2,16,260,5
2017,1,2,16,260,8
1984,2,2,16,260,2
1985,2,2,16,260,7
1986,2,2,16,260,11
1987,2,2,16,260,4
1989,2,2,16,260,11
1990,2,2,16,260,4
1993,2,2,16,260,2
1996,2,2,16,260,2
1997,2,2,16,260,5
1998,2,2,16,260,5
1999,2,2,16,260,2
2002,2,2,16,260,1
2003,2,2,16,260,20
2007,2,2,16,260,2
2011,2,2,16,260,4
2012,2,2,16,260,3
2013,2,2,16,260,2
2014,2,2,16,260,2
2015,2,2,16,260,4
2016,2,2,16,260,2
2017,2,2,16,260,3
1982,3,2,16,260,2
1983,3,2,16,260,135
1984,3,2,16,260,99
1985,3,2,16,260,236
1986,3,2,16,260,129
1987,3,2,16,260,109
1988,3,2,16,260,110
1989,3,2,16,260,112
1990,3,2,16,260,125
1991,3,2,16,260,76
1992,3,2,16,260,66
1993,3,2,16,260,51
1994,3,2,16,260,46
1995,3,2,16,260,65
1996,3,2,16,260,79
1997,3,2,16,260,75
1998,3,2,16,260,103
1999,3,2,16,260,94
2000,3,2,16,260,49
2001,3,2,16,260,81
2002,3,2,16,260,59
2003,3,2,16,260,60
2004,3,2,16,260,10
2005,3,2,16,260,9
2006,3,2,16,260,12
2007,3,2,16,260,8
2008,3,2,16,260,14
2009,3,2,16,260,46
2010,3,2,16,260,35
2011,3,2,16,260,45
2012,3,2,16,260,20
2013,3,2,16,260,7
2014,3,2,16,260,38
2015,3,2,16,260,56
2016,3,2,16,260,56
2017,3,2,16,260,41
1983,4,2,16,260,1
1986,4,2,16,260,37
1987,4,2,16,260,52
1988,4,2,16,260,5
1989,4,2,16,260,16
1990,4,2,16,260,18
1991,4,2,16,260,2
1992,4,2,16,260,6
1993,4,2,16,260,1
1995,4,2,16,260,2
1996,4,2,16,260,5
1997,4,2,16,260,11
1998,4,2,16,260,11
1999,4,2,16,260,11
2000,4,2,16,260,27
2001,4,2,16,260,29
2002,4,2,16,260,51
2003,4,2,16,260,98
2004,4,2,16,260,16
2005,4,2,16,260,15
2007,4,2,16,260,5
2008,4,2,16,260,19
2009,4,2,16,260,52
2010,4,2,16,260,10
2011,4,2,16,260,21
2012,4,2,16,260,15
2013,4,2,16,260,4
2014,4,2,16,260,14
2015,4,2,16,260,45
2016,4,2,16,260,34
2017,4,2,16,260,4
2005,2,2,17,260,1
2010,2,2,17,260,3
2013,2,2,17,260,1
1960,3,2,17,260,4.8
1975,3,2,17,260,5
1976,3,2,17,260,32
1977,3,2,17,260,15
1978,3,2,17,260,26
1982,3,2,17,260,1
1983,3,2,17,260,2
1993,3,2,17,260,8
1994,3,2,17,260,18
1995,3,2,17,260,18
1996,3,2,17,260,15
1997,3,2,17,260,19
1998,3,2,17,260,18
1999,3,2,17,260,17
2000,3,2,17,260,5
2001,3,2,17,260,6
2002,3,2,17,260,9
2003,3,2,17,260,21
2004,3,2,17,260,10
2005,3,2,17,260,1
2006,3,2,17,260,1
2009,3,2,17,260,6
2010,3,2,17,260,12
2011,3,2,17,260,14
2012,3,2,17,260,3
2013,3,2,17,260,3
2014,3,2,17,260,4
2016,3,2,17,260,3
2017,3,2,17,260,3
1975,4,2,17,260,3
1976,4,2,17,260,21
1977,4,2,17,260,11
1978,4,2,17,260,48
1979,4,2,17,260,2
1980,4,2,17,260,9
1981,4,2,17,260,16
1982,4,2,17,260,17
1985,4,2,17,260,1
1993,4,2,17,260,6
1994,4,2,17,260,12
1995,4,2,17,260,10
1996,4,2,17,260,11
1997,4,2,17,260,4
2001,4,2,17,260,1
2004,4,2,17,260,1
2005,4,2,17,260,1
2014,4,2,17,260,1
2011,3,3,17,260,4
1978,1,4,17,260,6
1979,1,4,17,260,7
1980,1,4,17,260,1
1982,1,4,17,260,1
1983,1,4,17,260,1
1997,1,4,17,260,6
2010,1,4,17,260,1
2013,1,4,17,260,1
2014,1,4,17,260,2
2016,1,4,17,260,4
2017,1,4,17,260,4
1978,2,4,17,260,16
1979,2,4,17,260,2
1981,2,4,17,260,2
1997,2,4,17,260,19
1998,2,4,17,260,7
2011,2,4,17,260,1.382472157
1979,3,4,17,260,1
1996,3,4,17,260,2
1997,3,4,17,260,31
2000,3,4,17,260,16
2001,3,4,17,260,5
2007,3,4,17,260,4
2008,3,4,17,260,3
2009,3,4,17,260,1
2010,3,4,17,260,1
2011,3,4,17,260,4
2012,3,4,17,260,2
2017,3,4,17,260,4
1979,4,4,17,260,6
1980,4,4,17,260,1
1981,4,4,17,260,1
1983,4,4,17,260,1
1995,4,4,17,260,4
1997,4,4,17,260,6
2001,4,4,17,260,5
2008,4,4,17,260,2
2011,4,4,17,260,1.080810572
2016,4,4,17,260,1
1952,3,6,17,260,9
1953,3,6,17,260,2
1954,3,6,17,260,14
1955,3,6,17,260,3
1956,3,6,17,260,13
1957,3,6,17,260,16
1958,3,6,17,260,3
1959,3,6,17,260,1
1960,3,6,17,260,7
1961,3,6,17,260,15
1952,4,6,17,260,2
1954,4,6,17,260,2
1955,4,6,17,260,2
1957,4,6,17,260,3
1958,4,6,17,260,1
1960,4,6,17,260,2
1962,4,6,17,260,3
2012,4,6,17,260,1
2004,1,7,17,260,34
2005,1,7,17,260,99
2006,1,7,17,260,158
2007,1,7,17,260,65
2008,1,7,17,260,18
2009,1,7,17,260,18
2010,1,7,17,260,35
2011,1,7,17,260,5
1956,2,7,17,260,1
1958,2,7,17,260,3
1965,2,7,17,260,7
1968,2,7,17,260,6
1970,2,7,17,260,2
1971,2,7,17,260,5
1973,2,7,17,260,9
1975,2,7,17,260,43
1976,2,7,17,260,26
1977,2,7,17,260,19
1978,2,7,17,260,8
1979,2,7,17,260,4
1980,2,7,17,260,7
1981,2,7,17,260,3
1982,2,7,17,260,1
1984,2,7,17,260,31
1985,2,7,17,260,18
1986,2,7,17,260,23
1989,2,7,17,260,7
1990,2,7,17,260,5
1991,2,7,17,260,2
1992,2,7,17,260,27
1993,2,7,17,260,2
1994,2,7,17,260,1
1995,2,7,17,260,37
1996,2,7,17,260,11
1998,2,7,17,260,181
1999,2,7,17,260,27
2000,2,7,17,260,6
2001,2,7,17,260,6
2002,2,7,17,260,4
2003,2,7,17,260,15
2004,2,7,17,260,7
2005,2,7,17,260,9
2006,2,7,17,260,89
2007,2,7,17,260,74
2008,2,7,17,260,214
2009,2,7,17,260,120
2010,2,7,17,260,26
2011,2,7,17,260,118
2012,2,7,17,260,119
2013,2,7,17,260,2
2014,2,7,17,260,10
2015,2,7,17,260,1
2016,2,7,17,260,4
2017,2,7,17,260,1
1976,3,7,17,260,3
1982,3,7,17,260,38
1984,3,7,17,260,44
1985,3,7,17,260,23
1987,3,7,17,260,10
1988,3,7,17,260,5
1989,3,7,17,260,7
1995,3,7,17,260,37
1999,3,7,17,260,6
2000,3,7,17,260,71
2001,3,7,17,260,28
2002,3,7,17,260,38
2003,3,7,17,260,32
2004,3,7,17,260,78
2007,3,7,17,260,63
2009,3,7,17,260,6
2011,3,7,17,260,54
2012,3,7,17,260,2
2013,3,7,17,260,7
2014,3,7,17,260,4
2015,3,7,17,260,14
2016,3,7,17,260,3
2017,3,7,17,260,1
2001,4,7,17,260,1
2002,4,7,17,260,19
2004,4,7,17,260,119
2006,4,7,17,260,70
2007,4,7,17,260,6
2009,4,7,17,260,20
2010,4,7,17,260,22
2011,4,7,17,260,5
2012,4,7,17,260,3
1984,1,1,1,265,8
1985,1,1,1,265,2
1986,1,1,1,265,6
1987,1,1,1,265,10
1988,1,1,1,265,2
1989,1,1,1,265,4
1990,1,1,1,265,2
1991,1,1,1,265,5
1992,1,1,1,265,2
1996,1,1,1,265,1
2000,1,1,1,265,3
2003,1,1,1,265,3
2004,1,1,1,265,1
2005,1,1,1,265,2
2006,1,1,1,265,1
2011,1,1,1,265,2
2012,1,1,1,265,10
2013,1,1,1,265,4
2014,1,1,1,265,2
2015,1,1,1,265,3
2016,1,1,1,265,8
2017,1,1,1,265,8
1985,2,1,1,265,3
1991,2,1,1,265,1
1992,2,1,1,265,3
1996,2,1,1,265,1
2000,2,1,1,265,2
2003,2,1,1,265,3
2007,2,1,1,265,1
2010,2,1,1,265,1
2011,2,1,1,265,1
2012,2,1,1,265,2
2013,2,1,1,265,2
2014,2,1,1,265,1
2016,2,1,1,265,1
2017,2,1,1,265,3
2013,4,1,1,265,1
2014,4,1,1,265,1
1983,1,2,1,265,3
1985,1,2,1,265,1
1990,1,2,1,265,2
1992,1,2,1,265,1
1993,1,2,1,265,3
1997,1,2,1,265,5
1998,1,2,1,265,1
1999,1,2,1,265,3
2012,1,2,1,265,2
2014,1,2,1,265,3
2016,1,2,1,265,2
2017,1,2,1,265,1
1983,2,2,1,265,4
1984,2,2,1,265,2
1992,2,2,1,265,2
1993,2,2,1,265,1
1994,2,2,1,265,3
1995,2,2,1,265,2
1997,2,2,1,265,2
2005,2,2,1,265,1
2011,2,2,1,265,2
2012,2,2,1,265,2
2014,2,2,1,265,1
2016,2,2,1,265,1
1984,3,2,1,265,1
1986,3,2,1,265,1
1987,3,2,1,265,1
1993,3,2,1,265,1
1994,3,2,1,265,2
1996,3,2,1,265,1
1997,3,2,1,265,1
2005,3,2,1,265,1
2006,3,2,1,265,1
2007,3,2,1,265,1
2009,3,2,1,265,5
2010,3,2,1,265,1
2011,3,2,1,265,5
2012,3,2,1,265,2
2013,3,2,1,265,1
2016,3,2,1,265,3
2017,3,2,1,265,9
1994,4,2,1,265,1
1996,4,2,1,265,1
1997,4,2,1,265,2
1998,4,2,1,265,1
2001,4,2,1,265,1
2003,4,2,1,265,1
2005,4,2,1,265,2
2006,4,2,1,265,4
2011,4,2,1,265,3
2013,4,2,1,265,1
2014,4,2,1,265,2
2015,4,2,1,265,3
2016,4,2,1,265,2
2017,4,2,1,265,6
1998,1,4,1,265,2
1999,1,4,1,265,3
2000,1,4,1,265,4
2001,1,4,1,265,5
2002,1,4,1,265,5
2005,1,4,1,265,1
1995,2,4,1,265,2
1996,2,4,1,265,14
1997,2,4,1,265,18
1998,2,4,1,265,25
1999,2,4,1,265,8
2001,2,4,1,265,2
2002,2,4,1,265,2
2005,2,4,1,265,2
1998,1,7,1,265,1
2007,1,7,1,265,1
1988,2,7,1,265,2
1994,2,7,1,265,7
1995,2,7,1,265,108
1996,2,7,1,265,61
1997,2,7,1,265,64
1998,2,7,1,265,79
1999,2,7,1,265,1
2000,2,7,1,265,17
2001,2,7,1,265,2
2002,2,7,1,265,1
2003,2,7,1,265,33
2004,2,7,1,265,12
2005,2,7,1,265,26
2006,2,7,1,265,26
2007,2,7,1,265,53
2008,2,7,1,265,17
2009,2,7,1,265,27
2010,2,7,1,265,8
2011,2,7,1,265,9
2012,2,7,1,265,13
2013,2,7,1,265,7
2014,2,7,1,265,7
2015,2,7,1,265,4
2016,2,7,1,265,8
2017,2,7,1,265,5
1984,3,7,1,265,1
1991,3,7,1,265,1
2003,3,7,1,265,1
2007,3,7,1,265,2
2008,3,7,1,265,1
2009,3,7,1,265,1
1976,1,1,2,265,1
1977,1,1,2,265,60
1978,1,1,2,265,112
1979,1,1,2,265,73
1980,1,1,2,265,139
1981,1,1,2,265,12
1975,2,1,2,265,17
1976,2,1,2,265,91
1977,2,1,2,265,92
1978,2,1,2,265,178
1979,2,1,2,265,54
1981,2,1,2,265,15
1988,1,2,2,265,1
1993,1,2,2,265,1
1998,1,2,2,265,1
2009,1,2,2,265,2
2011,1,2,2,265,1
1981,2,2,2,265,1
1985,2,2,2,265,35
1976,3,2,2,265,1
1980,3,2,2,265,1
2011,3,2,2,265,2
2012,3,2,2,265,3
2013,3,2,2,265,5.5
2014,3,2,2,265,1
2017,3,2,2,265,1
1977,4,2,2,265,2
1980,4,2,2,265,1
1981,4,2,2,265,2
1982,4,2,2,265,1
1984,4,2,2,265,3
1986,4,2,2,265,2
1988,4,2,2,265,4
1989,4,2,2,265,1
1992,4,2,2,265,1
1996,4,2,2,265,2
1998,4,2,2,265,1
1999,4,2,2,265,1
2000,4,2,2,265,2
2001,4,2,2,265,1
2006,4,2,2,265,1
2007,4,2,2,265,1
2008,4,2,2,265,2
2009,4,2,2,265,1
2010,4,2,2,265,6
2011,4,2,2,265,2
2013,4,2,2,265,1.3
2014,4,2,2,265,3
2015,4,2,2,265,7
2017,4,2,2,265,1
1973,1,4,2,265,1
1976,1,4,2,265,15
1981,1,4,2,265,1
1998,1,4,2,265,2
1975,2,4,2,265,43
1976,2,4,2,265,36
1977,2,4,2,265,4
1980,2,4,2,265,2
1981,2,4,2,265,13
1983,2,4,2,265,3
1985,2,4,2,265,3
1986,2,4,2,265,1
1987,2,4,2,265,1
1988,2,4,2,265,12
1989,2,4,2,265,8
1990,2,4,2,265,5
1991,2,4,2,265,2
1992,2,4,2,265,6
1993,2,4,2,265,2
1994,2,4,2,265,4
1995,2,4,2,265,5
1996,2,4,2,265,2
1998,2,4,2,265,6
1977,3,4,2,265,6
1993,3,4,2,265,1
1975,4,4,2,265,1
1977,4,4,2,265,4
1993,1,5,2,265,2
1996,3,5,2,265,1
1997,3,5,2,265,2
1990,4,5,2,265,1
1991,4,5,2,265,3
1992,4,5,2,265,3
1995,4,5,2,265,1
1996,4,5,2,265,2
1997,4,5,2,265,3
1998,4,5,2,265,2
1999,4,5,2,265,2
2002,4,5,2,265,2
2004,4,5,2,265,1
2008,4,5,2,265,2.3
2009,4,5,2,265,1
2014,4,5,2,265,1
2016,4,5,2,265,1
2008,3,6,2,265,1
2004,4,6,2,265,1
2007,4,6,2,265,1
2008,4,6,2,265,1
1975,2,7,2,265,1
1976,2,7,2,265,17
1980,2,7,2,265,1
1981,2,7,2,265,1
1984,2,7,2,265,2
1985,2,7,2,265,26
1986,2,7,2,265,5
1987,2,7,2,265,2
1988,2,7,2,265,2
1989,2,7,2,265,3
1992,2,7,2,265,2
1993,2,7,2,265,2
1996,2,7,2,265,3
1998,2,7,2,265,3
2007,2,7,2,265,1
1982,3,7,2,265,7
1984,3,7,2,265,2
1985,3,7,2,265,11
1989,3,7,2,265,1
1993,3,7,2,265,1
1996,1,7,5,265,8
1999,1,7,5,265,7
2002,1,7,5,265,1
2005,1,7,5,265,5
2006,1,7,5,265,1
2007,1,7,5,265,2
1991,3,7,5,265,2
2003,3,7,5,265,2
2004,3,7,5,265,257
2005,3,7,5,265,52
2006,3,7,5,265,10
2007,3,7,5,265,2
2008,3,7,5,265,2
1995,4,7,5,265,1
1998,4,7,5,265,15
2005,4,7,5,265,1
2006,4,7,5,265,5
2007,4,7,5,265,11
2008,4,7,5,265,7
2006,2,7,6,265,2
2009,1,7,7,265,8
2010,1,7,7,265,1
2011,1,7,7,265,2
2013,1,7,7,265,3
2009,2,7,7,265,14
2010,2,7,7,265,4
2011,2,7,7,265,73
2012,2,7,7,265,20
2014,2,7,7,265,5
2015,2,7,7,265,4
2016,2,7,7,265,1
2009,3,7,7,265,7
2009,4,7,7,265,1
2010,4,7,7,265,1
1954,3,5,8,265,8
1955,3,5,8,265,8
1956,3,5,8,265,56
1957,3,5,8,265,4
1958,3,5,8,265,133
1959,3,5,8,265,45
1960,3,5,8,265,80
1961,3,5,8,265,294
1962,3,5,8,265,609
1963,3,5,8,265,57
1964,3,5,8,265,450
1965,3,5,8,265,607
1966,3,5,8,265,386
1967,3,5,8,265,925
1968,3,5,8,265,421
1969,3,5,8,265,354
1970,3,5,8,265,164
1971,3,5,8,265,271
1972,3,5,8,265,56
1973,3,5,8,265,34
1974,3,5,8,265,419
1975,3,5,8,265,407
1976,3,5,8,265,350
1977,3,5,8,265,247
1978,3,5,8,265,108
1979,3,5,8,265,48
1980,3,5,8,265,131
1981,3,5,8,265,64
1984,3,5,8,265,66
1958,4,5,8,265,3
1960,4,5,8,265,6
1961,4,5,8,265,37
1962,4,5,8,265,9
1966,4,5,8,265,13
1967,4,5,8,265,68
1958,3,6,8,265,1
2004,4,7,9,265,4
2005,4,7,9,265,2
1979,3,2,10,265,19
1983,3,2,10,265,7
1984,3,2,10,265,10
1985,3,2,11,265,10
1986,3,2,11,265,29
1987,3,2,11,265,24
1988,3,2,11,265,47
1989,3,2,11,265,34
1990,3,2,11,265,11
1992,3,2,11,265,8
1993,3,2,11,265,1
1994,3,2,11,265,5
1995,3,2,11,265,4
1996,3,2,11,265,7
1997,3,2,11,265,13
1998,3,2,11,265,6
1999,3,2,11,265,6
2000,3,2,11,265,3
2001,3,2,11,265,6
2002,3,2,11,265,15
2003,3,2,11,265,4
2005,3,2,11,265,13
2007,3,2,11,265,8
1989,4,2,11,265,4
1990,4,2,11,265,12
1995,4,2,11,265,1
1996,4,2,11,265,1
1999,4,2,11,265,1
2002,4,2,11,265,2
2003,4,2,11,265,12
2007,4,2,11,265,3
1959,2,4,12,265,0.3
1963,2,4,12,265,0.4
1983,2,4,12,265,2
1984,2,4,12,265,2
1985,2,4,12,265,5
1992,2,4,12,265,22
1993,2,4,12,265,110
1995,2,4,12,265,54
1996,2,4,12,265,159
1997,2,4,12,265,97
2000,2,4,12,265,35
2005,2,4,12,265,7
2006,2,4,12,265,2
2007,2,4,12,265,6
2008,2,4,12,265,6
2001,3,4,12,265,2
2002,3,4,12,265,3
2003,3,4,12,265,2
2007,3,4,12,265,1
2009,2,4,13,265,20
2010,2,4,13,265,21
2011,2,4,13,265,29
2012,2,4,13,265,18
2013,2,4,13,265,12
2014,2,4,13,265,4
2015,2,4,13,265,19
2016,2,4,13,265,230
2017,2,4,13,265,2
2010,3,4,13,265,1
2012,3,4,13,265,2
2015,3,4,13,265,3
2016,3,4,13,265,28
2015,4,4,13,265,1
2016,4,4,13,265,2
1989,3,2,14,265,56
1990,3,2,14,265,28
1991,3,2,14,265,21
1992,3,2,14,265,15
1993,3,2,14,265,14
1994,3,2,14,265,5
1995,3,2,14,265,8
1996,3,2,14,265,37
1997,3,2,14,265,38
1998,3,2,14,265,15
1999,3,2,14,265,7
2000,3,2,14,265,12
2001,3,2,14,265,23
2002,3,2,14,265,32
2003,3,2,14,265,15
2004,3,2,14,265,18
2005,3,2,14,265,18
2006,3,2,14,265,9
2007,3,2,14,265,3
2008,3,2,14,265,8
2009,3,2,14,265,4
2010,3,2,14,265,2
2012,3,2,14,265,1
